연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,카드종류,연락일
36,회사원,결혼,전문학교,없음,없음,없음,유선전화,97,2,,0,no,225,2020-09-20
46,미취업자,결혼,석박사,미확인,대출있음,없음,유선전화,219,4,,0,no,226,2020-09-20
45,산업노동자,이혼,고졸,없음,대출있음,없음,유선전화,455,3,,0,no,227,2020-09-20
46,공무원,결혼,대졸학사,없음,없음,대출있음,유선전화,103,6,,0,no,87,2020-09-20
30,서비스종사자,결혼,미확인,없음,없음,없음,유선전화,133,2,,0,no,88,2020-09-21
55,공무원,결혼,미확인,없음,대출있음,대출있음,유선전화,77,2,,0,no,89,2020-09-21
45,회사원,결혼,고졸,미확인,대출있음,대출있음,유선전화,211,2,,0,no,90,2020-09-21
45,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,72,2,,0,no,91,2020-09-27
51,회사원,결혼,중졸,미확인,대출있음,없음,유선전화,942,3,,0,yes,92,2020-09-27
31,회사원,미혼,대졸학사,없음,없음,없음,유선전화,89,2,,0,no,93,2020-09-28
33,회사원,결혼,미확인,없음,대출있음,없음,유선전화,108,4,,0,no,94,2020-09-28
45,서비스종사자,이혼,전문학교,미확인,대출있음,없음,유선전화,101,2,,0,no,95,2020-09-28
52,산업노동자,결혼,중졸,미확인,대출있음,대출있음,유선전화,305,3,,0,no,96,2020-09-28
35,미취업자,결혼,대졸학사,없음,대출있음,없음,유선전화,387,9,,0,no,97,2020-10-01
50,회사원,결혼,전문학교,미확인,대출있음,없음,유선전화,146,4,,0,no,98,2020-10-01
48,회사원,결혼,대졸학사,없음,대출있음,대출있음,유선전화,160,1,,0,no,99,2020-10-01
41,공무원,결혼,미확인,미확인,대출있음,없음,유선전화,70,1,,0,no,100,2020-10-01
58,주부,결혼,대졸학사,미확인,없음,없음,유선전화,162,1,,0,no,101,2020-10-01
36,회사원,미혼,대졸학사,미확인,없음,없음,유선전화,117,4,,0,no,102,2020-10-01
44,산업노동자,미혼,중졸,없음,없음,없음,유선전화,381,1,,0,no,103,2020-10-03
38,산업노동자,미혼,대졸학사,없음,없음,없음,유선전화,109,1,,0,no,104,2020-10-03
38,산업노동자,결혼,검정고시,미확인,대출있음,없음,유선전화,476,1,,0,yes,105,2020-10-04
53,산업노동자,결혼,고졸,없음,없음,없음,유선전화,178,1,,0,no,106,2020-10-04
37,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,260,1,,0,no,107,2020-10-04
29,회사원,미혼,대졸학사,없음,없음,없음,유선전화,231,1,,0,no,108,2020-10-04
35,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,188,1,,0,no,109,2020-10-05
59,기업가,결혼,전문학교,없음,없음,없음,유선전화,145,1,,0,no,110,2020-10-05
38,기술자,결혼,검정고시,미확인,대출있음,대출있음,유선전화,163,3,,0,no,111,2020-10-05
34,기술자,미혼,석박사,없음,없음,없음,유선전화,27,1,,0,no,112,2020-10-05
28,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,282,1,,0,no,113,2020-10-05
43,산업노동자,결혼,미확인,미확인,없음,대출있음,유선전화,73,1,,0,no,114,2020-10-08
45,산업노동자,이혼,고졸,없음,대출있음,대출있음,유선전화,48,1,,0,no,115,2020-10-08
31,산업노동자,미혼,고졸,없음,없음,없음,유선전화,220,1,,0,no,116,2020-10-09
34,산업노동자,결혼,고졸,없음,없음,없음,유선전화,606,1,,0,no,117,2020-10-09
50,공무원,이혼,전문학교,미확인,없음,없음,유선전화,82,7,,0,no,118,2020-10-10
38,기술자,미혼,대졸학사,없음,없음,없음,유선전화,451,3,,0,no,119,2020-10-10
39,기술자,결혼,대졸학사,미확인,없음,없음,유선전화,202,2,,0,no,120,2020-10-10
41,기술자,결혼,전문학교,없음,대출있음,없음,유선전화,832,1,,0,yes,121,2020-10-10
29,산업노동자,결혼,검정고시,없음,없음,대출있음,유선전화,168,3,,0,no,122,2020-10-11
34,회사원,미혼,전문학교,없음,대출있음,대출있음,유선전화,230,1,,0,no,123,2020-10-11
45,기술자,결혼,석박사,미확인,없음,없음,유선전화,69,1,,0,no,124,2020-10-11
42,산업노동자,결혼,중졸,미확인,미확인,미확인,유선전화,200,1,,0,no,125,2020-10-12
32,산업노동자,결혼,고졸,없음,없음,없음,유선전화,170,1,,0,no,126,2020-10-12
41,산업노동자,결혼,중졸,없음,없음,없음,유선전화,142,1,,0,no,127,2020-10-12
49,산업노동자,결혼,중졸,없음,없음,없음,유선전화,283,8,,0,no,128,2020-10-12
46,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,421,1,,0,no,129,2020-10-15
39,산업노동자,결혼,전문학교,미확인,없음,없음,유선전화,278,1,,0,no,130,2020-10-15
45,미확인,결혼,미확인,미확인,미확인,미확인,유선전화,179,1,,0,no,131,2020-10-16
48,공무원,결혼,중졸,미확인,없음,없음,유선전화,238,1,,0,no,132,2020-10-16
33,산업노동자,결혼,고졸,없음,대출있음,대출있음,유선전화,110,2,,0,no,133,2020-10-16
52,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,138,3,,0,no,134,2020-10-16
44,산업노동자,결혼,중졸,미확인,없음,대출있음,유선전화,218,2,,0,no,135,2020-10-17
44,공무원,결혼,대졸학사,없음,없음,없음,유선전화,158,2,,0,no,136,2020-10-17
33,미취업자,이혼,고졸,없음,대출있음,없음,유선전화,105,1,,0,no,137,2020-10-17
57,산업노동자,이혼,석박사,없음,없음,없음,유선전화,106,1,,0,no,138,2020-10-17
31,공무원,결혼,전문학교,없음,없음,없음,유선전화,217,1,,0,no,139,2020-10-17
52,회사원,결혼,전문학교,없음,미확인,미확인,유선전화,132,1,,0,no,140,2020-10-18
40,산업노동자,미혼,고졸,미확인,대출있음,없음,유선전화,824,2,,0,no,141,2020-10-18
37,회사원,결혼,대졸학사,없음,없음,대출있음,유선전화,243,1,,0,no,142,2020-10-18
39,산업노동자,결혼,검정고시,없음,없음,없음,유선전화,488,12,,0,no,143,2020-10-18
34,자영업자,미혼,대졸학사,없음,대출있음,없음,유선전화,148,2,,0,no,144,2020-10-18
38,기술자,미혼,석박사,미확인,미확인,미확인,유선전화,159,2,,0,no,145,2020-10-18
43,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,124,1,,0,no,146,2020-10-18
33,산업노동자,결혼,고졸,없음,없음,대출있음,유선전화,452,1,,0,no,147,2020-10-18
51,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,114,1,,0,no,148,2020-10-19
51,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,92,1,,0,no,149,2020-10-19
50,주부,결혼,고졸,미확인,대출있음,대출있음,유선전화,125,1,,0,no,150,2020-10-22
45,산업노동자,결혼,고졸,미확인,없음,대출있음,유선전화,145,2,,0,no,151,2020-10-22
27,회사원,미혼,전문학교,없음,대출있음,없음,유선전화,1328,1,,0,yes,152,2020-10-22
50,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,686,1,,0,no,153,2020-10-22
53,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,80,1,,0,no,154,2020-10-22
42,공무원,결혼,대졸학사,미확인,대출있음,없음,유선전화,265,1,,0,no,155,2020-10-22
41,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,300,1,,0,no,156,2020-10-22
57,은퇴,결혼,대졸학사,미확인,없음,없음,유선전화,203,1,,0,no,157,2020-10-23
47,산업노동자,미혼,고졸,없음,없음,대출있음,유선전화,71,1,,0,no,158,2020-10-23
29,주부,결혼,전문학교,없음,없음,없음,유선전화,534,1,,0,no,159,2020-10-23
39,미취업자,미혼,대졸학사,없음,없음,대출있음,유선전화,243,1,,0,no,160,2020-10-23
33,서비스종사자,미혼,검정고시,미확인,대출있음,없음,유선전화,230,1,,0,no,161,2020-10-23
51,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,127,3,,0,no,162,2020-10-23
37,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,1125,2,,0,yes,163,2020-10-23
36,회사원,결혼,대졸학사,미확인,대출있음,없음,유선전화,136,2,,0,no,164,2020-10-24
48,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,158,2,,0,no,165,2020-10-24
44,기술자,미혼,미확인,미확인,없음,없음,유선전화,267,2,,0,no,166,2020-10-24
34,산업노동자,미혼,전문학교,미확인,대출있음,대출있음,유선전화,257,1,,0,no,167,2020-10-24
54,공무원,결혼,대졸학사,미확인,없음,없음,유선전화,110,1,,0,no,168,2020-10-24
40,주부,이혼,검정고시,미확인,대출있음,없음,유선전화,477,5,,0,no,169,2020-10-24
52,공무원,결혼,석박사,없음,대출있음,없음,유선전화,456,9,,0,no,170,2020-10-24
33,미취업자,이혼,고졸,없음,없음,없음,유선전화,1321,2,,0,yes,171,2020-10-24
35,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,298,1,,0,no,172,2020-10-25
43,미확인,결혼,전문학교,미확인,없음,없음,유선전화,96,1,,0,no,173,2020-10-25
38,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,483,2,,0,no,174,2020-10-25
55,회사원,결혼,전문학교,없음,없음,대출있음,유선전화,213,1,,0,no,175,2020-10-25
42,산업노동자,결혼,중졸,없음,없음,없음,유선전화,51,1,,0,no,176,2020-10-25
40,서비스종사자,미혼,전문학교,없음,대출있음,없음,유선전화,44,1,,0,no,177,2020-10-26
49,회사원,이혼,고졸,없음,대출있음,없음,유선전화,164,2,,0,no,178,2020-10-29
54,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,166,1,,0,no,179,2020-10-29
49,산업노동자,결혼,검정고시,미확인,대출있음,대출있음,유선전화,220,2,,0,no,180,2020-10-30
37,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,178,1,,0,no,181,2020-10-30
54,산업노동자,결혼,고졸,없음,없음,없음,유선전화,452,2,,0,no,182,2020-10-30
33,산업노동자,결혼,전문학교,없음,없음,없음,유선전화,858,1,,0,yes,183,2020-10-30
49,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,87,1,,0,no,184,2020-10-30
36,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,97,1,,0,no,185,2020-10-30
48,기업가,결혼,대졸학사,없음,대출있음,없음,유선전화,122,1,,0,no,186,2020-10-30
35,학생,결혼,대졸학사,없음,대출있음,없음,유선전화,629,2,,0,yes,187,2020-10-30
42,산업노동자,이혼,검정고시,미확인,없음,없음,유선전화,116,1,,0,no,188,2020-10-30
35,기술자,이혼,석박사,없음,없음,없음,유선전화,120,1,,0,no,189,2020-10-30
51,미취업자,결혼,석박사,없음,없음,없음,유선전화,122,1,,0,no,190,2020-10-31
48,은퇴,결혼,고졸,없음,없음,없음,유선전화,262,1,,0,no,191,2020-10-31
50,회사원,이혼,고졸,없음,대출있음,없음,유선전화,179,1,,0,no,192,2020-10-31
35,회사원,결혼,전문학교,미확인,미확인,미확인,유선전화,35,1,,0,no,193,2020-11-01
45,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,156,1,,0,no,194,2020-11-01
46,공무원,이혼,대졸학사,없음,미확인,미확인,유선전화,201,1,,0,no,195,2020-11-01
29,서비스종사자,결혼,전문학교,미확인,미확인,미확인,유선전화,159,1,,0,no,196,2020-11-01
39,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,68,1,,0,no,197,2020-11-01
34,기업가,결혼,중졸,없음,없음,없음,유선전화,75,1,,0,no,198,2020-11-02
37,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,191,1,,0,no,199,2020-11-05
26,서비스종사자,미혼,전문학교,없음,없음,없음,유선전화,461,1,,0,no,200,2020-11-05
52,산업노동자,결혼,고졸,없음,없음,없음,유선전화,188,1,,0,no,201,2020-11-05
42,회사원,결혼,고졸,없음,대출있음,없음,유선전화,117,6,,0,no,202,2020-11-05
44,산업노동자,이혼,중졸,미확인,대출있음,없음,유선전화,546,1,,0,no,203,2020-11-05
55,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,171,1,,0,no,204,2020-11-05
41,기술자,결혼,고졸,없음,없음,없음,유선전화,351,1,,0,no,205,2020-11-05
53,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,429,1,,0,no,206,2020-11-06
39,회사원,결혼,중졸,없음,대출있음,없음,유선전화,249,2,,0,no,207,2020-11-06
40,기술자,결혼,석박사,없음,없음,없음,유선전화,568,1,,0,no,208,2020-11-06
42,서비스종사자,결혼,석박사,없음,대출있음,없음,유선전화,299,1,,0,no,209,2020-11-07
29,서비스종사자,이혼,전문학교,없음,없음,없음,유선전화,282,1,,0,no,210,2020-11-07
30,산업노동자,이혼,고졸,없음,대출있음,없음,유선전화,211,1,,0,no,211,2020-11-08
41,주부,결혼,검정고시,없음,없음,없음,유선전화,77,1,,0,no,212,2020-11-08
30,산업노동자,이혼,고졸,없음,대출있음,없음,유선전화,283,1,,0,no,213,2020-11-09
52,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,263,1,,0,no,214,2020-11-09
41,주부,결혼,검정고시,없음,없음,없음,유선전화,189,1,,0,no,215,2020-11-09
34,기술자,이혼,석박사,없음,없음,없음,유선전화,91,1,,0,no,216,2020-11-12
40,회사원,미혼,전문학교,없음,없음,없음,유선전화,32,1,,0,no,217,2020-11-12
34,산업노동자,결혼,고졸,없음,없음,없음,유선전화,139,2,,0,no,218,2020-11-12
42,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,347,1,,0,no,219,2020-11-12
35,산업노동자,결혼,고졸,없음,없음,대출있음,유선전화,58,1,,0,no,220,2020-11-12
28,기업가,결혼,대졸학사,없음,없음,없음,유선전화,152,1,,0,no,221,2020-11-13
29,서비스종사자,이혼,전문학교,없음,없음,없음,유선전화,869,1,,0,no,222,2020-11-13
50,주부,이혼,중졸,미확인,없음,없음,유선전화,339,1,,0,no,223,2020-11-13
56,미취업자,이혼,전문학교,없음,대출있음,없음,유선전화,267,1,,0,no,224,2020-11-13
48,회사원,이혼,전문학교,없음,대출있음,없음,유선전화,34,1,,0,no,225,2020-11-14
29,회사원,미혼,대졸학사,없음,없음,없음,유선전화,153,2,,0,no,226,2020-11-14
42,산업노동자,결혼,검정고시,없음,없음,없음,유선전화,28,2,,0,no,227,2020-11-14
51,공무원,결혼,중졸,없음,없음,없음,유선전화,216,1,,0,no,87,2020-11-15
29,기술자,미혼,석박사,없음,없음,없음,유선전화,199,2,,0,no,88,2020-11-15
41,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,139,1,,0,no,89,2020-11-15
28,서비스종사자,미혼,전문학교,없음,없음,없음,유선전화,322,1,,0,no,90,2020-11-15
34,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,189,1,,0,no,91,2020-11-15
31,회사원,결혼,대졸학사,없음,없음,없음,유선전화,197,2,,0,no,92,2020-11-16
47,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,224,2,,0,no,93,2020-11-16
40,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,160,1,,0,no,94,2020-11-16
31,산업노동자,결혼,고졸,없음,없음,없음,유선전화,180,1,,0,no,95,2020-11-16
39,미취업자,결혼,대졸학사,없음,없음,없음,유선전화,191,1,,0,no,96,2020-11-16
52,산업노동자,결혼,중졸,미확인,대출있음,대출있음,유선전화,833,1,,0,no,97,2020-11-19
50,기술자,결혼,석박사,미확인,대출있음,없음,유선전화,485,2,,0,no,98,2020-11-19
36,산업노동자,결혼,검정고시,없음,대출있음,없음,유선전화,57,1,,0,no,99,2020-11-19
56,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,247,2,,0,no,100,2020-11-19
35,미확인,결혼,고졸,없음,없음,없음,유선전화,89,1,,0,no,101,2020-11-19
29,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,849,1,,0,no,102,2020-11-19
29,산업노동자,결혼,석박사,없음,대출있음,대출있음,유선전화,260,1,,0,no,103,2020-11-19
34,산업노동자,미혼,고졸,없음,없음,대출있음,유선전화,181,1,,0,no,104,2020-11-20
29,산업노동자,결혼,전문학교,없음,없음,대출있음,유선전화,125,1,,0,no,105,2020-11-20
50,회사원,결혼,전문학교,미확인,없음,없음,유선전화,225,1,,0,no,106,2020-11-20
39,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,829,1,,0,no,107,2020-11-20
29,산업노동자,결혼,석박사,없음,대출있음,없음,유선전화,749,2,,0,no,108,2020-11-20
41,회사원,미혼,전문학교,없음,대출있음,대출있음,유선전화,166,2,,0,no,109,2020-11-20
34,산업노동자,결혼,전문학교,없음,없음,없음,유선전화,407,2,,0,no,110,2020-11-21
43,기술자,이혼,석박사,미확인,미확인,미확인,유선전화,182,2,,0,no,111,2020-11-21
48,회사원,이혼,전문학교,없음,대출있음,없음,유선전화,152,2,,0,no,112,2020-11-21
38,회사원,결혼,대졸학사,없음,없음,없음,유선전화,438,4,,0,no,113,2020-11-21
32,회사원,미혼,전문학교,없음,없음,없음,유선전화,387,2,,0,no,114,2020-11-22
35,회사원,결혼,전문학교,없음,없음,없음,유선전화,100,3,,0,no,115,2020-11-22
