CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge
C-11169,남성,64,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,16,2017.11.1,2021.5.1,2021.5.1,Yes,66,Other,Don't know,5545,2,0,21240,891800
C-11170,남성,67,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,6,2021.1.1,2021.6.1,2021.6.1,Yes,66,Attitude,Attitude of support person,2718,2,0,51640,258320
C-11171,남성,37,30대,No,Yes,1,No,0,Yes,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,46,,,4136,3,0,9830,9830
C-11172,남성,34,30대,Yes,No,0,Yes,1,No,계좌이체,Yes,Yes,Yes,Yes,9,2017.6.1,2021.12.1,2021.12.1,Yes,90,Competitor,Competitor had better devices,6274,2,0,47570,2568380
C-11173,남성,42,40대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2021.7.1,2021.8.1,2021.8.1,Yes,78,Dissatisfaction,Poor expertise of phone support,5687,2,0,55370,55370
C-11174,여성,22,20대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,59,2020.11.1,,2022.1.1,No,26,,,5694,3,0,21130,42260
C-11175,남성,79,70대,Yes,No,0,Yes,9,Yes,계좌이체,No,Yes,No,Yes,29,2015.9.1,,2022.1.1,No,63,,,6020,3,0,26330,1687200
C-11176,여성,52,50대,No,Yes,2,No,0,No,신용카드,Yes,Yes,Yes,No,57,2020.3.1,,2022.1.1,No,38,,,2876,3,33900,0,0
C-11177,여성,33,30대,Yes,No,0,Yes,6,No,계좌이체,No,No,Yes,Yes,7,2018.3.1,,2022.1.1,No,54,,,4352,5,0,45990,1562560
C-11178,여성,74,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,12,2018.5.1,,2022.1.1,No,24,,,3041,4,0,54920,1758050
C-11179,여성,47,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,4,2020.12.1,2021.4.1,2021.4.1,Yes,73,Competitor,Limited range of services,4554,2,0,8360,33450
C-11180,여성,30,30대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,No,30,2016.7.1,,2022.1.1,No,50,,,5665,4,79100,42600,2297400
C-11181,여성,73,70대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,Yes,26,2017.12.1,2021.11.1,2021.11.1,Yes,82,Competitor,Don't know,4457,3,0,30510,1431370
C-11182,여성,50,50대,Yes,Yes,2,Yes,1,No,신용카드,No,No,No,No,0,2020.2.1,,2022.1.1,No,65,,,5409,4,0,16950,186900
C-11183,남성,51,50대,Yes,Yes,3,No,0,Yes,이체/메일확인,No,No,No,No,0,2020.5.1,,2022.1.1,No,58,,,5416,3,0,39440,315270
C-11184,남성,53,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,9,2021.8.1,2021.9.1,2021.9.1,Yes,88,Price,Lack of affordable download/upload speed,2548,2,0,0,0
C-11185,남성,42,40대,Yes,Yes,3,Yes,8,No,신용카드,Yes,Yes,Yes,Yes,27,2016.5.1,,2022.1.1,No,75,,,4937,3,0,46220,2585670
C-11186,여성,49,40대,Yes,No,0,Yes,5,No,계좌이체,No,No,No,No,0,2018.3.1,,2022.1.1,No,72,,,3421,4,0,13000,442620
C-11187,남성,32,30대,Yes,No,0,Yes,1,No,신용카드,No,No,No,Yes,9,2020.12.1,,2022.1.1,No,70,,,3514,5,0,43960,43960
C-11188,남성,40,40대,No,Yes,3,No,0,No,계좌이체,No,No,No,Yes,27,2020.10.1,2021.7.1,2021.7.1,Yes,70,Competitor,Attitude of support person,2688,1,0,46330,417200
C-11189,남성,74,70대,Yes,No,0,Yes,6,Yes,계좌이체,No,No,No,Yes,22,2017.3.1,,2022.1.1,No,41,,,2641,5,0,4750,218320
C-11190,남성,39,30대,Yes,No,0,Yes,6,Yes,신용카드,Yes,No,No,Yes,16,2016.1.1,,2022.1.1,No,63,,,5488,3,0,17180,1033270
C-11191,남성,65,60대,Yes,No,0,Yes,8,Yes,계좌이체,No,No,No,Yes,14,2019.3.1,,2022.1.1,No,23,,,4180,3,0,25310,556410
C-11192,남성,26,20대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2017.10.1,,2022.1.1,No,69,,,4041,4,0,54240,2116260
C-11193,남성,37,30대,Yes,Yes,2,Yes,5,No,신용카드,No,No,No,No,0,2020.11.1,,2022.1.1,No,38,,,5113,4,0,8250,16390
C-11194,남성,24,20대,No,Yes,1,Yes,4,No,계좌이체,No,No,No,No,0,2018.2.1,,2022.1.1,No,49,,,3942,3,0,46330,1622340
C-11195,남성,55,50대,No,Yes,3,No,0,No,신용카드,No,No,No,No,0,2018.12.1,,2022.1.1,No,60,,,3274,5,0,3500,86780
C-11196,남성,59,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,6,2021.8.1,2021.9.1,2021.9.1,Yes,72,Other,Don't know,5593,2,0,4520,4520
C-11197,여성,77,70대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2019.7.1,,2022.1.1,No,30,,,4713,4,0,42380,763320
C-11198,남성,45,40대,No,No,0,No,0,Yes,이체/메일확인,No,No,Yes,Yes,25,2020.10.1,,2022.1.1,No,43,,,5258,4,0,29830,89380
C-11199,남성,63,60대,No,Yes,1,No,0,No,신용카드,No,No,No,No,0,2015.7.1,,2022.1.1,No,51,,,6382,4,0,42830,2829520
C-11200,남성,56,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,21,2018.8.1,,2022.1.1,No,69,,,4388,3,0,10740,310980
C-11201,남성,39,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2015.7.1,,2022.1.1,No,48,,,6025,4,0,55480,3664140
C-11202,여성,30,30대,Yes,Yes,2,No,0,Yes,계좌이체,No,No,No,Yes,51,2020.5.1,,2022.1.1,No,41,,,4651,4,0,5760,45990
C-11203,여성,80,80대,No,No,0,No,0,Yes,계좌이체,Yes,No,Yes,Yes,3,2017.4.1,,2022.1.1,No,43,,,4223,3,0,20910,938690
C-11204,여성,74,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,5,2021.3.1,2021.4.1,2021.4.1,Yes,67,Competitor,Competitor made better offer,5688,1,0,0,0
C-11205,여성,29,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,26,2019.7.1,,2022.1.1,No,28,,,4911,5,169500,3160,56160
C-11206,남성,70,70대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,No,21,2019.3.1,2021.8.1,2021.8.1,Yes,95,Price,Extra data charges,2151,3,56500,40000,1159380
C-11207,남성,41,40대,Yes,No,0,Yes,5,No,신용카드,Yes,Yes,Yes,Yes,9,2015.1.1,,2022.1.1,No,50,,,6046,4,0,30510,2193440
C-11208,여성,43,40대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,No,No,No,0,2018.3.1,,2022.1.1,No,21,,,2272,5,0,47120,1602910
C-11209,남성,20,20대,No,No,0,No,0,No,이체/메일확인,No,No,No,Yes,59,2020.11.1,,2022.1.1,No,77,,,2515,4,0,0,0
C-11210,여성,73,70대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,Yes,Yes,Yes,27,2015.1.1,,2022.1.1,No,29,,,5408,3,0,5200,373470
C-11211,여성,63,60대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,No,0,2020.3.1,,2022.1.1,No,43,,,3595,3,0,5420,53790
C-11212,남성,31,30대,Yes,No,0,Yes,3,Yes,계좌이체,No,Yes,No,No,21,2016.10.1,,2022.1.1,No,33,,,4640,3,158200,33220,1694320
C-11213,남성,64,60대,Yes,Yes,2,Yes,6,No,계좌이체,No,No,No,Yes,12,2018.9.1,,2022.1.1,No,26,,,4022,3,0,3620,100570
C-11214,여성,23,20대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2019.12.1,,2022.1.1,No,76,,,4883,5,0,7460,96390
C-11215,여성,28,20대,No,Yes,2,No,0,Yes,신용카드,Yes,No,No,Yes,52,2020.11.1,,2022.1.1,No,31,,,5056,4,0,36270,72430
C-11216,여성,80,80대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,28,2019.11.1,2021.4.1,2021.4.1,Yes,89,Dissatisfaction,Service dissatisfaction,5082,1,0,34350,583420
C-11217,여성,22,20대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,52,2021.5.1,2021.6.1,2021.6.1,Yes,83,Dissatisfaction,Poor expertise of phone support,4207,1,0,7350,7350
C-11218,남성,22,20대,No,No,0,Yes,6,Yes,계좌이체,No,No,Yes,Yes,59,2019.10.1,,2022.1.1,No,75,,,3974,4,0,27570,412900
C-11219,여성,33,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.11.1,,2022.1.1,No,40,,,4079,4,0,39100,78080
C-11220,여성,59,50대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,No,26,2020.1.1,,2022.1.1,No,63,,,3854,3,146900,42490,510310
C-11221,여성,56,50대,No,Yes,1,No,0,No,이체/메일확인,No,No,No,Yes,14,2020.9.1,2021.2.1,2021.2.1,Yes,85,Competitor,Competitor had better devices,4846,1,0,27010,135040
C-11222,남성,63,60대,Yes,No,0,Yes,7,Yes,신용카드,Yes,Yes,No,Yes,8,2016.10.1,,2022.1.1,No,26,,,4745,3,0,39550,2017050
C-11223,남성,31,30대,Yes,Yes,1,Yes,4,No,계좌이체,Yes,Yes,Yes,Yes,19,2018.7.1,,2022.1.1,No,33,,,4104,3,0,54240,1628560
C-11224,여성,47,40대,Yes,No,0,Yes,7,No,계좌이체,No,No,No,No,0,2015.9.1,,2022.1.1,No,31,,,5384,5,0,26330,1681440
C-11225,여성,59,50대,Yes,No,0,Yes,4,No,계좌이체,Yes,No,No,No,27,2015.1.1,,2022.1.1,No,62,,,4202,4,146900,7010,506920
C-11226,여성,63,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.8.1,,2022.1.1,No,24,,,4855,3,0,6100,30620
C-11227,남성,53,50대,Yes,Yes,3,Yes,3,No,이체/메일확인,Yes,No,Yes,Yes,53,2015.1.1,,2022.1.1,No,47,,,5415,3,0,0,0
C-11228,남성,34,30대,No,No,0,No,0,No,신용카드,No,No,Yes,Yes,22,2020.12.1,,2022.1.1,No,40,,,3923,5,0,0,0
C-11229,여성,31,30대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,2,2018.10.1,,2022.1.1,No,54,,,4384,3,0,44750,1208760
C-11230,여성,59,50대,Yes,Yes,3,Yes,4,Yes,계좌이체,No,No,No,No,0,2015.1.1,,2022.1.1,No,36,,,4755,4,0,54580,3928900
C-11231,남성,27,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,48,2021.10.1,2021.11.1,2021.11.1,Yes,76,Attitude,Attitude of support person,3042,2,0,55820,55820
C-11232,남성,35,30대,No,No,0,No,0,Yes,이체/메일확인,Yes,No,No,Yes,24,2018.7.1,,2022.1.1,No,70,,,5445,3,0,53220,1595330
C-11233,남성,35,30대,Yes,Yes,2,Yes,6,No,신용카드,Yes,Yes,Yes,Yes,19,2015.8.1,,2022.1.1,No,36,,,4603,4,0,22040,1434540
C-11234,여성,44,40대,Yes,Yes,2,Yes,6,No,신용카드,No,No,No,No,0,2015.12.1,,2022.1.1,No,22,,,6108,3,0,28700,1750820
C-11235,남성,23,20대,No,No,0,Yes,4,Yes,신용카드,No,No,No,Yes,73,2015.11.1,,2022.1.1,No,68,,,5995,4,0,42710,2644770
C-11236,남성,50,50대,Yes,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,27,2017.4.1,,2022.1.1,No,27,,,3301,5,0,33670,1515900
C-11238,여성,59,50대,Yes,Yes,2,Yes,2,Yes,계좌이체,No,No,No,Yes,29,2016.9.1,,2022.1.1,No,73,,,4298,4,0,11300,589410
C-11239,남성,61,60대,Yes,Yes,2,Yes,5,No,이체/메일확인,No,No,No,No,0,2019.1.1,,2022.1.1,No,58,,,3000,4,0,46100,1106720
C-11240,여성,54,50대,No,No,0,No,0,Yes,계좌이체,Yes,No,Yes,Yes,13,2015.3.1,,2022.1.1,No,55,,,4093,3,0,0,0
C-11241,여성,35,30대,Yes,Yes,1,Yes,3,Yes,계좌이체,No,No,No,No,0,2017.10.1,,2022.1.1,No,72,,,3032,5,0,36840,1435330
C-11242,남성,20,20대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2017.7.1,,2022.1.1,No,55,,,3756,5,0,31190,1311820
C-11243,남성,23,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,52,2019.5.1,,2022.1.1,No,73,,,2989,3,0,36730,734500
C-11244,남성,58,50대,Yes,No,0,Yes,9,Yes,신용카드,Yes,Yes,Yes,Yes,22,2015.1.1,,2022.1.1,No,59,,,6258,4,0,46100,3317910
C-11245,남성,28,20대,Yes,No,0,Yes,1,No,계좌이체,No,Yes,Yes,Yes,69,2016.12.1,2021.2.1,2021.2.1,Yes,82,Competitor,Lack of self-service on Website,5897,1,0,38530,1928910
C-11246,여성,56,50대,Yes,Yes,3,Yes,6,No,신용카드,No,No,No,No,0,2019.12.1,,2022.1.1,No,58,,,3163,4,0,31190,405780
C-11247,여성,71,70대,Yes,Yes,1,Yes,7,No,계좌이체,No,No,No,Yes,27,2019.3.1,,2022.1.1,No,49,,,2656,5,0,45430,999150
C-11248,남성,45,40대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,16,2020.12.1,,2022.1.1,No,50,,,4014,3,0,22940,22940
C-11249,여성,80,80대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,8,2021.1.1,2021.2.1,2021.2.1,Yes,71,Competitor,Competitor made better offer,2825,2,0,54240,54240
C-11250,여성,22,20대,No,No,0,Yes,7,Yes,계좌이체,Yes,No,No,Yes,53,2020.6.1,,2022.1.1,No,42,,,2547,3,0,37520,262950
C-11251,여성,43,40대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,24,2020.5.1,,2022.1.1,No,29,,,5862,3,0,52880,422850
C-11252,남성,61,60대,No,Yes,1,No,0,No,신용카드,No,No,No,No,0,2020.5.1,,2022.1.1,No,42,,,4577,3,0,16270,129950
C-11253,남성,62,60대,Yes,Yes,1,Yes,1,Yes,신용카드,No,No,No,No,0,2015.9.1,,2022.1.1,No,55,,,6281,3,0,39890,2549280
C-11254,남성,20,20대,No,No,0,No,0,No,신용카드,Yes,Yes,No,No,47,2019.3.1,,2022.1.1,No,30,,,4709,4,11300,49490,1088420
C-11255,여성,47,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,7,2018.11.1,,2022.1.1,No,48,,,2510,5,0,0,0
C-11257,남성,27,20대,Yes,No,0,Yes,2,Yes,계좌이체,No,No,No,Yes,52,2018.6.1,,2022.1.1,No,46,,,2510,4,0,41470,1285260
C-11258,여성,65,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.9.1,,2022.1.1,No,20,,,3460,5,0,47460,189730
C-11259,여성,24,20대,No,No,0,Yes,10,No,계좌이체,No,No,No,No,0,2017.1.1,,2022.1.1,No,25,,,4124,5,0,42940,2058970
C-11260,여성,66,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,3,2018.8.1,2021.12.1,2021.12.1,Yes,99,Competitor,Competitor offered higher download speeds,2296,3,0,0,0
C-11261,여성,23,20대,No,No,0,Yes,10,No,계좌이체,Yes,Yes,Yes,Yes,85,2015.2.1,,2022.1.1,No,42,,,4698,4,0,0,0
C-11262,여성,48,40대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,No,23,2018.1.1,,2022.1.1,No,22,,,3235,4,113000,36160,1301760
C-11263,남성,28,20대,Yes,Yes,1,Yes,5,No,신용카드,No,Yes,No,Yes,59,2020.12.1,,2022.1.1,No,22,,,5494,5,0,48590,48590
C-11264,남성,77,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,21,2018.6.1,2021.11.1,2021.11.1,Yes,100,Competitor,Competitor had better devices,2169,1,0,47570,1948690
C-11265,남성,31,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2019.4.1,,2022.1.1,No,75,,,5654,4,0,37180,780490
C-11266,남성,35,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,19,2021.1.1,2021.12.1,2021.12.1,Yes,80,Competitor,Competitor made better offer,5075,2,0,10280,113570
C-11267,여성,47,40대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,14,2016.3.1,,2022.1.1,No,78,,,5709,4,0,25650,1488440
C-11268,남성,57,50대,Yes,No,0,Yes,3,No,계좌이체,Yes,No,Yes,Yes,18,2020.2.1,2021.2.1,2021.2.1,Yes,87,Competitor,Competitor offered more data,4306,1,0,20680,247580
C-11269,여성,28,20대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,0,2018.8.1,,2022.1.1,No,66,,,4840,4,0,23960,694390
C-11270,여성,26,20대,Yes,Yes,3,Yes,1,Yes,계좌이체,No,No,Yes,Yes,53,2021.6.1,2021.8.1,2021.8.1,Yes,83,Attitude,Lack of self-service on Website,4690,3,0,13000,25990
C-11271,여성,21,20대,No,No,0,No,0,Yes,이체/메일확인,Yes,No,Yes,Yes,41,2020.2.1,,2022.1.1,No,49,,,2573,4,0,1360,14460
C-11272,남성,65,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,No,4,2015.11.1,2021.8.1,2021.8.1,Yes,82,Competitor,Network reliability,6363,1,124300,18420,1274080
C-11273,남성,71,70대,Yes,No,0,Yes,9,Yes,계좌이체,Yes,No,Yes,Yes,10,2015.9.1,,2022.1.1,No,69,,,4881,4,0,18420,1180960
C-11274,여성,79,70대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,Yes,17,2019.10.1,2021.6.1,2021.6.1,Yes,87,Competitor,Attitude of service provider,2312,1,0,5420,107800
C-11275,여성,38,30대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,2,2019.7.1,2021.5.1,2021.5.1,Yes,82,Competitor,Competitor had better devices,3161,1,0,20340,447710
C-11276,여성,38,30대,No,No,0,No,0,No,신용카드,No,No,No,Yes,5,2020.12.1,,2022.1.1,No,20,,,5684,5,0,51530,51530
C-11277,여성,44,40대,Yes,Yes,1,Yes,3,Yes,이체/메일확인,Yes,Yes,Yes,Yes,19,2015.9.1,,2022.1.1,No,43,,,5240,4,0,41810,2675840
C-11278,여성,31,30대,Yes,Yes,2,Yes,1,Yes,신용카드,No,No,No,No,0,2017.10.1,,2022.1.1,No,67,,,3109,3,0,6670,259110
C-11279,여성,23,20대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,58,2017.10.1,,2022.1.1,No,46,,,5662,4,0,54470,2122820
C-11280,남성,55,50대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,4,2017.4.1,2021.4.1,2021.4.1,Yes,69,Other,Competitor made better offer,5898,1,0,27910,1341310
C-11281,남성,39,30대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,12,2019.12.1,2021.10.1,2021.10.1,Yes,99,Dissatisfaction,Lack of self-service on Website,5438,2,0,44750,984000
C-11282,여성,23,20대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,Yes,85,2019.1.1,,2022.1.1,No,60,,,5461,4,0,52550,1262210
C-11283,여성,42,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.12.1,,2022.1.1,No,33,,,3107,5,0,22710,22710
C-11284,남성,69,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,No,24,2020.3.1,2021.1.1,2021.1.1,Yes,99,Competitor,Price too high,3189,1,33900,6220,61700
C-11285,남성,47,40대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,27,2020.5.1,,2022.1.1,No,35,,,4490,3,0,46440,371770
C-11286,여성,59,50대,Yes,No,0,Yes,8,No,계좌이체,No,No,No,Yes,23,2018.1.1,,2022.1.1,No,35,,,5544,3,0,55710,2006770
C-11288,여성,56,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2019.9.1,,2022.1.1,No,48,,,2870,3,0,49830,796420
C-11289,여성,48,40대,No,Yes,3,No,0,Yes,계좌이체,No,Yes,No,Yes,76,2020.4.1,2021.5.1,2021.5.1,Yes,73,Competitor,Price too high,5142,1,0,37860,492680
C-11290,남성,42,40대,Yes,Yes,1,Yes,7,No,계좌이체,No,No,No,Yes,17,2020.6.1,,2022.1.1,No,67,,,4699,5,0,32430,227020
C-11291,여성,36,30대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,30,2017.8.1,,2022.1.1,No,34,,,4572,4,0,41700,1710930
C-11292,여성,49,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020.8.1,,2022.1.1,No,23,,,5967,3,0,27690,138650
C-11293,남성,71,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,23,2016.6.1,,2022.1.1,No,70,,,4932,4,0,0,0
C-11294,여성,62,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,No,11,2020.11.1,2021.6.1,2021.6.1,Yes,74,Competitor,Competitor offered higher download speeds,3887,1,22600,25540,178880
C-11295,여성,45,40대,Yes,No,0,Yes,9,Yes,계좌이체,No,No,No,No,0,2015.1.1,,2022.1.1,No,36,,,4551,3,0,55940,4028110
C-11296,여성,51,50대,Yes,No,0,Yes,6,No,신용카드,No,No,No,No,0,2015.1.1,,2022.1.1,No,25,,,6302,4,0,49610,3572500
C-11297,남성,47,40대,No,No,0,No,0,No,계좌이체,Yes,Yes,No,Yes,3,2020.12.1,,2022.1.1,No,28,,,4592,4,0,19320,19320
C-11298,남성,27,20대,Yes,Yes,1,Yes,7,No,계좌이체,Yes,No,Yes,Yes,47,2017.2.1,,2022.1.1,No,29,,,5040,3,0,0,0
C-11299,남성,31,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2019.4.1,,2022.1.1,No,40,,,3721,5,0,25430,534600
C-11300,남성,31,30대,Yes,Yes,2,Yes,3,No,계좌이체,Yes,Yes,Yes,Yes,18,2015.5.1,,2022.1.1,No,38,,,5748,3,0,10510,713820
C-11301,남성,38,30대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,Yes,No,Yes,24,2016.3.1,,2022.1.1,No,36,,,4879,5,0,53900,3125580
C-11302,남성,79,70대,Yes,No,0,Yes,6,Yes,계좌이체,No,Yes,No,Yes,22,2018.4.1,,2022.1.1,No,55,,,3669,4,0,49830,1644490
C-11303,남성,21,20대,No,No,0,Yes,3,No,신용카드,No,No,No,No,0,2018.4.1,,2022.1.1,No,59,,,3636,5,0,55820,1841000
C-11304,남성,35,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2021.7.1,2021.8.1,2021.8.1,Yes,70,Price,Competitor had better devices,4103,2,0,45770,45770
C-11305,남성,43,40대,Yes,No,0,Yes,1,No,신용카드,No,No,No,Yes,14,2016.5.1,,2022.1.1,No,49,,,5955,4,0,4290,239790
C-11306,남성,22,20대,No,No,0,Yes,8,No,신용카드,No,Yes,No,Yes,27,2016.12.1,,2022.1.1,No,29,,,4283,4,0,0,0
C-11307,여성,43,40대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,No,17,2015.5.1,,2022.1.1,No,36,,,5502,4,33900,55140,3751370
C-11308,여성,32,30대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,Yes,Yes,3,2015.1.1,,2022.1.1,No,75,,,4332,3,0,28820,2073100
C-11309,남성,20,20대,No,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,59,2020.12.1,,2022.1.1,No,47,,,4142,3,0,27460,27460
C-11310,남성,62,60대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,17,2020.12.1,,2022.1.1,No,61,,,2785,5,0,15140,15140
C-11311,여성,22,20대,No,No,0,Yes,4,No,신용카드,No,No,No,No,0,2015.6.1,,2022.1.1,No,26,,,4994,4,0,37290,2499220
C-11312,여성,57,50대,Yes,No,0,Yes,1,No,이체/메일확인,Yes,Yes,Yes,Yes,4,2017.4.1,,2022.1.1,No,61,,,4885,3,0,37860,1705510
C-11313,남성,57,50대,Yes,No,0,Yes,1,Yes,신용카드,Yes,Yes,Yes,Yes,11,2015.1.1,,2022.1.1,No,73,,,4528,3,0,39550,2845110
C-11314,여성,23,20대,No,No,0,Yes,4,No,신용카드,No,No,No,No,0,2020.3.1,,2022.1.1,No,77,,,3509,5,0,15820,158650
C-11315,남성,47,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2016.2.1,,2022.1.1,No,65,,,5216,4,0,53340,3144790
C-11316,남성,36,30대,Yes,Yes,3,Yes,10,Yes,신용카드,No,Yes,No,Yes,57,2019.3.1,,2022.1.1,No,64,,,3274,4,0,10280,224980
C-11317,남성,62,60대,Yes,No,0,Yes,4,No,계좌이체,No,No,No,No,8,2018.7.1,,2022.1.1,No,45,,,3712,4,113000,6330,188480
C-11318,남성,61,60대,Yes,Yes,2,Yes,5,No,계좌이체,Yes,Yes,No,Yes,12,2016.9.1,,2022.1.1,No,22,,,4509,4,0,18650,971350
C-11319,남성,35,30대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,13,2020.3.1,,2022.1.1,No,23,,,4810,3,0,29830,298660
C-11320,남성,59,50대,No,No,0,No,0,No,계좌이체,No,No,No,No,7,2020.12.1,2021.1.1,2021.1.1,Yes,78,Competitor,Competitor offered higher download speeds,5774,2,33900,32090,32090
C-11322,남성,59,50대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,No,0,2019.5.1,,2022.1.1,No,80,,,2860,4,0,34010,680940
C-11323,여성,65,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,6,2020.1.1,2021.3.1,2021.3.1,Yes,88,Competitor,Competitor made better offer,5203,1,0,18530,258770
C-11324,남성,37,30대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,18,2020.5.1,2021.9.1,2021.9.1,Yes,87,Competitor,Competitor made better offer,5953,3,0,13560,216280
C-11325,여성,38,30대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2018.2.1,,2022.1.1,No,78,,,2416,3,0,7350,257870
C-11326,여성,52,50대,Yes,No,0,Yes,6,Yes,계좌이체,Yes,Yes,Yes,Yes,15,2015.1.1,,2022.1.1,No,54,,,6091,3,0,48140,3469210
C-11327,여성,46,40대,Yes,No,0,Yes,7,Yes,신용카드,No,No,Yes,Yes,14,2015.8.1,,2022.1.1,No,37,,,6034,5,0,11530,751450
C-11328,남성,47,40대,Yes,No,0,Yes,3,No,신용카드,Yes,Yes,No,Yes,17,2020.6.1,,2022.1.1,No,32,,,5100,4,0,0,0
C-11331,여성,68,60대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,30,2021.3.1,2021.6.1,2021.6.1,Yes,83,Competitor,Competitor offered higher download speeds,3553,1,0,26890,80800
C-11332,여성,44,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,16,2021.5.1,2021.7.1,2021.7.1,Yes,98,Competitor,Don't know,5172,3,0,9380,18760
C-11333,여성,27,20대,Yes,Yes,2,Yes,1,Yes,신용카드,No,No,No,No,0,2019.2.1,,2022.1.1,No,78,,,5939,5,0,28820,663760
C-11334,여성,21,20대,No,No,0,Yes,1,Yes,계좌이체,No,Yes,Yes,No,59,2016.2.1,2021.12.1,2021.12.1,Yes,100,Attitude,Attitude of service provider,4191,2,169500,47350,3312710
